Date,Time,Datetime,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,WS,WD
2/11/2022,10:00:00,2/11/2022 10:00,90.5,222.5,18.38,65.42,36.67,9.3,0.65,27.42,1.55,157.07
2/11/2022,11:00:00,2/11/2022 11:00,86,248.25,13.7,65.1,35.67,10.32,0.65,38.65,1.42,163.45
2/11/2022,12:00:00,2/11/2022 12:00,81.75,209.75,7.3,50.4,35,11.73,0.5,61.7,1.85,166.12
2/11/2022,13:00:00,2/11/2022 13:00,64.75,194.25,5.95,45.48,32.5,10.45,0.32,77.43,2.27,176.88
2/11/2022,14:00:00,2/11/2022 14:00,48.5,173,5.03,35.08,32.75,7.67,0.2,84.18,2.58,178.22
2/11/2022,15:00:00,2/11/2022 15:00,39,158.25,4.9,34.62,31.25,7.9,0.2,84.6,1.85,165.57
2/11/2022,16:00:00,2/11/2022 16:00,42.5,149.25,4.6,38.07,30.9,7.55,0.2,84.7,1.65,163.92
2/11/2022,17:00:00,2/11/2022 17:00,43.25,145.25,4.75,49.65,30.05,8.1,0.28,76.68,2.12,179.22
2/11/2022,18:00:00,2/11/2022 18:00,42.75,141.5,5.75,59.35,28.48,6.92,0.45,58.85,1.25,151.47
2/11/2022,19:00:00,2/11/2022 19:00,54.75,156.75,30.5,101.7,28.02,7.08,1,15.4,0.82,135.77
2/11/2022,20:00:00,2/11/2022 20:00,82.75,215,128.18,116.85,29.93,8.9,2.25,3.3,0.43,131.7
2/11/2022,21:00:00,2/11/2022 21:00,109.25,286,132.2,107.4,31.38,9.28,2.4,3.1,0.6,148.58
2/11/2022,22:00:00,2/11/2022 22:00,119,272.5,185.75,106.28,33.85,9.9,2.77,2.95,0.62,154.65
2/11/2022,23:00:00,2/11/2022 23:00,121,290.75,163.72,96.88,38.28,10.07,2.28,2.67,0.62,118.15
2/12/2022,0:00:00,2/12/2022 0:00,128.25,288.5,203.53,90.28,34.08,10.32,2.33,3.48,0.57,68.22
2/12/2022,1:00:00,2/12/2022 1:00,124.5,292.5,91.6,83.38,38.68,8.03,0.43,2.8,0.6,105.83
2/12/2022,2:00:00,2/12/2022 2:00,95.25,198,45,80.15,38.97,4.9,0,5.3,0.55,118.17
2/12/2022,3:00:00,2/12/2022 3:00,75,154.75,23.6,80.9,32.7,1.5,0.4,6,0.68,130.47
2/12/2022,4:00:00,2/12/2022 4:00,72.25,133.5,22.03,71.72,31.33,3,0.32,6.08,0.47,276.15
2/12/2022,5:00:00,2/12/2022 5:00,65,134.5,26.93,69.53,33.27,3.25,0.3,6.17,0.75,121.4
2/12/2022,6:00:00,2/12/2022 6:00,72,135.75,21.1,66.75,37.22,2.92,0.3,5.7,0.82,139.23
2/12/2022,7:00:00,2/12/2022 7:00,84,147,26.18,64.8,37.4,3.05,0.53,4.6,0.42,87
2/12/2022,8:00:00,2/12/2022 8:00,85.75,160,22.27,61.03,37.25,5,0.47,8.47,0.52,183.32
2/12/2022,9:00:00,2/12/2022 9:00,87.5,173.5,13.75,52,36.55,5.78,0.4,23.75,1.08,137.4
2/12/2022,10:00:00,2/12/2022 10:00,77.5,210,12.53,56.75,34.62,6.2,0.5,34.52,1.18,150.5
2/12/2022,11:00:00,2/12/2022 11:00,80.25,276,12.17,57.35,34.2,7.4,0.25,46.28,1.43,172.82
2/12/2022,12:00:00,2/12/2022 12:00,77.75,179.5,8.02,56.17,37.6,8.83,NA,64.95,1.72,166.95
2/12/2022,13:00:00,2/12/2022 13:00,55.75,153,5.45,46.95,32.3,8.1,0.7,85.08,2.38,172.35
2/12/2022,14:00:00,2/12/2022 14:00,43.5,128.5,5.85,40.95,31.05,8.25,0.7,96.4,2.35,172.72
2/12/2022,15:00:00,2/12/2022 15:00,36.75,117.75,6,44.7,29.42,7.25,0.62,83.93,2.4,173.6
2/12/2022,16:00:00,2/12/2022 16:00,36.75,116.25,5.4,39.75,28.62,7.65,0.6,83.7,2.58,170.55
2/12/2022,17:00:00,2/12/2022 17:00,30.25,113.25,5.25,48.38,28.25,8.7,0.65,78.83,2.17,178.38
2/12/2022,18:00:00,2/12/2022 18:00,33.75,115.75,6.08,75.97,25.93,8.78,0.82,50.73,2.27,171.68
2/12/2022,19:00:00,2/12/2022 19:00,48,147.5,48.62,117.82,25.98,8.55,1.57,8.62,0.75,161.8
2/12/2022,20:00:00,2/12/2022 20:00,76.25,220.75,112.83,126.33,26.52,9.38,2.5,3.3,0.4,134.7
2/12/2022,21:00:00,2/12/2022 21:00,111.5,297.75,205.07,118.08,30.23,10.6,3.55,2.72,0.48,116.72
2/12/2022,22:00:00,2/12/2022 22:00,130.25,345.25,274.05,111.4,32.12,11.82,3.98,3.72,0.32,115.95
2/12/2022,23:00:00,2/12/2022 23:00,155.5,381.5,416.07,103.03,34.2,13.42,5.17,3.62,0.35,116.18
2/13/2022,0:00:00,2/13/2022 0:00,192.75,489.25,469.9,102.15,30.27,15.35,6.05,4.05,0.35,116.32
2/13/2022,1:00:00,2/13/2022 1:00,215.25,543,405.22,92.77,38.35,13.93,2.42,4.7,0.3,117.28
2/13/2022,2:00:00,2/13/2022 2:00,206.75,461.25,417.92,91.05,41.1,10.03,2.17,4.7,0.3,119.42
2/13/2022,3:00:00,2/13/2022 3:00,215.25,488.5,NA,90,38.6,11.7,2.4,3.62,0.3,119.98
2/13/2022,4:00:00,2/13/2022 4:00,211.25,434.75,322.02,61.12,33.1,8.15,1.07,3.9,0.75,114.95
2/13/2022,5:00:00,2/13/2022 5:00,192.5,332.25,238.7,58.62,40.9,6.3,0.3,3.62,0.65,110.38
2/13/2022,6:00:00,2/13/2022 6:00,173.75,325.25,235.15,61.9,44.58,4.8,1.32,3.67,0.47,110.25
2/13/2022,7:00:00,2/13/2022 7:00,155.75,297.25,272,60.15,43.43,5,1.62,3.45,0.65,109.7
2/13/2022,8:00:00,2/13/2022 8:00,155,289,251.27,64.57,51.2,5.6,1.48,3.38,0.62,107.7
2/13/2022,9:00:00,2/13/2022 9:00,173.25,317.25,130.2,89.2,54.72,4.62,1.07,4.42,0.97,65.4
2/13/2022,10:00:00,2/13/2022 10:00,165,316.75,24.67,74.3,51.57,3.17,0.2,23.62,1.35,95.25
2/13/2022,11:00:00,2/13/2022 11:00,119.25,203.5,5.95,43.52,44.92,3.62,0.28,59.25,1.9,13.23
2/13/2022,12:00:00,2/13/2022 12:00,60,139.25,3.15,29.7,42.62,4.2,0.12,83.05,1.65,22.1
2/13/2022,13:00:00,2/13/2022 13:00,52.75,129.25,3.52,29.4,40,5.53,0.62,92.57,0.92,224.75
2/13/2022,14:00:00,2/13/2022 14:00,55.5,144,4.35,28.07,38.93,8.77,0.6,100.6,1.3,258.45
2/13/2022,15:00:00,2/13/2022 15:00,49,132.25,3.42,35.62,37.7,9,0.6,112.58,1.43,239.9
2/13/2022,16:00:00,2/13/2022 16:00,55,162.25,3.1,30.1,39.75,8.73,0.6,115.92,1.1,313.6
2/13/2022,17:00:00,2/13/2022 17:00,63.25,167,3.3,32.55,39.15,8.03,0.6,99.45,1.1,317.07
2/13/2022,18:00:00,2/13/2022 18:00,60.25,162.25,2.3,53,36.78,7.4,0.78,66.05,0.9,177.77
2/13/2022,19:00:00,2/13/2022 19:00,62,171.75,6.83,83.78,35.62,6.72,0.85,30.25,0.45,317.57
2/13/2022,20:00:00,2/13/2022 20:00,80.25,202.5,45.8,105.08,38.3,6.88,1.5,10.1,0.35,332.88
2/13/2022,21:00:00,2/13/2022 21:00,106.25,260.5,114,113,41.5,8.05,2.18,3.2,0.32,332.92
2/13/2022,22:00:00,2/13/2022 22:00,136,331.5,151.45,103.9,45.85,8.27,2.45,3.95,0.57,333.23
2/13/2022,23:00:00,2/13/2022 23:00,167.75,391,174.15,100.65,47.7,9.12,2.52,3.3,0.3,333.5
2/14/2022,0:00:00,2/14/2022 0:00,193,416,290.83,94.25,44.83,10.53,2.92,3.08,0.3,333.45
2/14/2022,1:00:00,2/14/2022 1:00,201.25,458.75,373.8,87.85,42.88,11.38,2.12,3.33,0.3,333.4
2/14/2022,2:00:00,2/14/2022 2:00,198,438,232.92,73.62,48.82,5.55,1.3,4.8,0.3,333.2
2/14/2022,3:00:00,2/14/2022 3:00,170.75,353.5,281,58.4,37.3,4.4,1.5,3.27,0.38,333.15
2/14/2022,4:00:00,2/14/2022 4:00,178,389,322.02,63.52,38.55,6.3,1.23,3.45,0.53,333
2/14/2022,5:00:00,2/14/2022 5:00,170,364.5,191.12,58.15,41.67,4.1,0.65,3.07,0.4,332.98
2/14/2022,6:00:00,2/14/2022 6:00,157,276.5,94.7,63,55.55,3,0.38,4.15,0.45,333
2/14/2022,7:00:00,2/14/2022 7:00,155.75,248.25,56.7,70.22,53.17,3.27,0.7,10.82,1.05,25.85
2/14/2022,8:00:00,2/14/2022 8:00,138.25,222.5,79.92,77.88,52.23,6.22,0.8,6.12,0.9,20.38
2/14/2022,9:00:00,2/14/2022 9:00,141.25,253.75,20.73,77.47,47.05,7.47,0.45,22.45,1.45,19.3
2/14/2022,10:00:00,2/14/2022 10:00,99.25,238,10.97,66.85,42.75,7.3,0.35,44.1,2.42,29.55
2/14/2022,11:00:00,2/14/2022 11:00,58.75,157.75,9.7,54.15,42.5,7.78,0.35,61.75,3.05,21.35
2/14/2022,12:00:00,2/14/2022 12:00,50.75,130,6.25,45.3,38.8,7.32,0.12,73.5,3.28,24.02
2/14/2022,13:00:00,2/14/2022 13:00,46.5,118.75,5.28,38.62,36.3,6.78,0.6,80.45,2.65,27.1
2/14/2022,14:00:00,2/14/2022 14:00,42.25,108.75,5.25,35.6,35.65,6.4,0.57,84.65,1.2,81.3
2/14/2022,15:00:00,2/14/2022 15:00,32.75,95.5,3.8,25.78,32.95,5.35,0.5,110.1,1.25,168.38
2/14/2022,16:00:00,2/14/2022 16:00,33,100.25,4.15,34.8,31.2,6.42,0.65,109.68,0.82,183.52
2/14/2022,17:00:00,2/14/2022 17:00,46.5,148.75,3.3,43.83,31.77,6.85,0.78,84.5,1.25,338.05
2/14/2022,18:00:00,2/14/2022 18:00,49.25,155.25,4.25,55.7,31.12,6.95,0.85,63.7,1.07,238.73
2/14/2022,19:00:00,2/14/2022 19:00,50.5,161.25,9.15,88.3,33.75,7.33,1.23,27.3,0.72,96.17
2/14/2022,20:00:00,2/14/2022 20:00,81,220.75,55.85,121,41.45,7.9,2.2,5.08,0.32,338.4
2/14/2022,21:00:00,2/14/2022 21:00,118.5,316.75,125.35,112.78,36.95,9.25,3.3,5.17,0.3,338.38
2/14/2022,22:00:00,2/14/2022 22:00,141.25,401.25,304.07,107.12,38.38,11.68,5.62,3.6,0.32,338.3
2/14/2022,23:00:00,2/14/2022 23:00,170.5,509.75,426.23,105.1,42.98,15.2,5.4,2.8,0.42,338.3
2/15/2022,0:00:00,2/15/2022 0:00,171.25,545.25,249.68,98.2,46.98,11.57,3.25,2.58,0.62,259.43
2/15/2022,1:00:00,2/15/2022 1:00,153,416.75,121.75,100.17,50.58,9.95,0.72,3.28,1,179.4
2/15/2022,2:00:00,2/15/2022 2:00,140.75,347.75,69.67,95.95,58.82,12.02,0.18,4.4,1.23,19.65
2/15/2022,3:00:00,2/15/2022 3:00,164.25,315.5,101,88.2,46,7.7,0.6,2.85,0.35,13.88
2/15/2022,4:00:00,2/15/2022 4:00,146.5,258.25,113.93,87.45,40.55,7.62,0.8,2.92,0.53,15.9
2/15/2022,5:00:00,2/15/2022 5:00,112.75,223.25,47.83,82.05,40.33,5.97,0.57,4.15,0.3,16.77
2/15/2022,6:00:00,2/15/2022 6:00,99,189.25,70.65,81.1,44.9,5.73,0.65,2.9,0.4,17
2/15/2022,7:00:00,2/15/2022 7:00,106.25,194.75,85.03,79.38,45.92,5.65,1,2.97,0.4,18.58
2/15/2022,8:00:00,2/15/2022 8:00,128.75,237.25,122.53,83.6,49.45,5.92,1.38,3.9,0.35,18.7
2/15/2022,9:00:00,2/15/2022 9:00,179.75,407,205.38,104,42.2,8.57,2.08,3.45,1.65,13.62
2/15/2022,10:00:00,2/15/2022 10:00,147.75,500,55.75,98.9,44.47,7.78,1.23,17.17,2,13.12
2/15/2022,11:00:00,2/15/2022 11:00,87,226.25,13.3,66.3,40.27,6.98,0.55,53.6,2.4,29.5
2/15/2022,12:00:00,2/15/2022 12:00,47.75,130.75,7.93,48.72,37.88,6.1,0.3,72.53,3.08,30.05
2/15/2022,13:00:00,2/15/2022 13:00,37,119,5.53,40.58,35.6,6.45,0.55,80.92,2.67,27.1
2/15/2022,14:00:00,2/15/2022 14:00,33,111.5,5.95,43.4,35.75,6.65,0.53,81.42,2.83,21.75
2/15/2022,15:00:00,2/15/2022 15:00,30,101.75,3.53,32.12,33.62,5.97,0.48,94.82,1.27,101.45
2/15/2022,16:00:00,2/15/2022 16:00,31.5,92.75,3.08,37.58,30.8,6.12,0.45,108.88,0.75,77.55
2/15/2022,17:00:00,2/15/2022 17:00,36,113,4.62,66.5,29.5,7.55,0.6,92.97,1.57,163.85
2/15/2022,18:00:00,2/15/2022 18:00,34,133.75,16.73,99.85,24.45,7.45,0.82,42.48,0.98,152
2/15/2022,19:00:00,2/15/2022 19:00,36.25,156,93.12,137.38,23.9,9.05,1.85,3.67,0.55,157.98
2/15/2022,20:00:00,2/15/2022 20:00,68.5,263.75,201.4,134.97,23.77,11.35,4.45,4.05,0.32,157.72
2/15/2022,21:00:00,2/15/2022 21:00,122,425.75,279.35,132.2,34,13.4,4.7,3.8,0.3,160.7
2/15/2022,22:00:00,2/15/2022 22:00,143.75,410,216.55,118.9,37.6,13.22,4.78,3.2,0.3,157.9
2/15/2022,23:00:00,2/15/2022 23:00,176,432.25,216.03,107.7,43.67,12.45,4.48,4.3,0.3,157.53
2/16/2022,0:00:00,2/16/2022 0:00,188.75,453.75,382.7,114.35,38.4,16.93,5.22,3.25,0.38,181.88
2/16/2022,1:00:00,2/16/2022 1:00,193.25,518.75,397.67,105.72,47.8,13.15,1.82,3.62,0.32,181.8
2/16/2022,2:00:00,2/16/2022 2:00,175.5,393,390.3,86.58,46.55,8.35,1.35,3.9,0.38,181.83
2/16/2022,3:00:00,2/16/2022 3:00,176.5,362,197,97.3,38.9,4.3,0.65,2.55,0.3,181.8
2/16/2022,4:00:00,2/16/2022 4:00,158,258,160.2,82.43,42.9,3.72,0.52,2.97,0.3,181.7
2/16/2022,5:00:00,2/16/2022 5:00,160.75,261,233.15,64.05,42.92,4.47,0.97,3.22,0.3,181.72
2/16/2022,6:00:00,2/16/2022 6:00,163.25,299.75,430.08,77.8,50.48,8.2,1.2,3.17,0.3,181.7
2/16/2022,7:00:00,2/16/2022 7:00,168.75,323.75,350.15,70.75,51.15,7.55,1.6,3.52,0.45,181.62
2/16/2022,8:00:00,2/16/2022 8:00,158.5,302,331.3,75.55,50.18,7.92,1.85,2.88,0.45,181.57
2/16/2022,9:00:00,2/16/2022 9:00,170,353,224.5,122.6,53,8.8,2.15,3.98,0.97,163.05
2/16/2022,10:00:00,2/16/2022 10:00,180,388.5,92.32,182.35,58.2,10.55,1.55,9.07,0.95,162.68
2/16/2022,11:00:00,2/16/2022 11:00,174,353.5,51.45,210.15,58.78,11.98,1.3,16.7,0.95,126.15
2/16/2022,12:00:00,2/16/2022 12:00,162.75,316.75,17.15,154.18,53.9,10.68,0.73,44.48,1.5,165.62
2/16/2022,13:00:00,2/16/2022 13:00,112.5,242,7.4,77.55,45.77,8.6,0.38,77.5,1.83,169.1
2/16/2022,14:00:00,2/16/2022 14:00,63.25,170.5,3.8,62.73,44.4,10.35,0.3,108.65,1.75,170.97
2/16/2022,15:00:00,2/16/2022 15:00,68.25,170.5,4.12,59.45,42.08,10.15,0.3,121.42,2.07,181.2
2/16/2022,16:00:00,2/16/2022 16:00,71,177.75,4.9,52.23,35.5,7.83,0.18,92.45,2.02,172
2/16/2022,17:00:00,2/16/2022 17:00,41.25,129.75,5.25,61.85,32.78,7.5,0.23,77.75,2.25,169.98
2/16/2022,18:00:00,2/16/2022 18:00,45.75,131.25,7.3,98.03,31.83,7.25,0.53,44.45,1.62,171.1
2/16/2022,19:00:00,2/16/2022 19:00,59.25,168.25,39.1,138.48,30.93,7.92,1.58,8.43,0.93,163.88
2/16/2022,20:00:00,2/16/2022 20:00,74.25,226,118.42,146.72,34.2,10.35,2.85,5.97,1.02,169.45
2/16/2022,21:00:00,2/16/2022 21:00,102,306,213.97,146.22,36.92,11.95,3.77,3.17,0.5,157.55
2/16/2022,22:00:00,2/16/2022 22:00,117.25,358.75,294,132.52,39.62,12.28,4.17,3.33,0.43,153.53
2/16/2022,23:00:00,2/16/2022 23:00,136,356.25,256.23,124.57,44.9,12,3.62,2.92,0.62,156.32
2/17/2022,0:00:00,2/17/2022 0:00,137.25,331.25,198.35,116.55,46,11.1,3.05,2.75,0.78,163.5
2/17/2022,1:00:00,2/17/2022 1:00,144.75,326,218.15,115.05,46.12,10.2,1.77,3.27,1.1,165.62
2/17/2022,2:00:00,2/17/2022 2:00,153.75,316.5,148.47,112.7,51.78,6.95,0.9,3.9,1.9,172.88
2/17/2022,3:00:00,2/17/2022 3:00,144.75,273.5,87.8,107.6,43,4.2,NA,3.08,1.55,169.1
2/17/2022,4:00:00,2/17/2022 4:00,135.5,234.75,101.3,95.22,41.65,4.65,0.1,2.73,0.72,62.03
2/17/2022,5:00:00,2/17/2022 5:00,132,252,103.8,83.22,48.08,4.4,0.1,2.9,0.75,32.85
2/17/2022,6:00:00,2/17/2022 6:00,144.25,258.25,68.65,73.3,52.95,3.58,NA,3.43,0.78,34.98
2/17/2022,7:00:00,2/17/2022 7:00,143.5,247.25,71.4,67,53.33,3.55,1,2.9,0.55,27.12
2/17/2022,8:00:00,2/17/2022 8:00,140,243,53.33,75.1,55.45,5.98,0.97,3.67,0.42,133.35
2/17/2022,9:00:00,2/17/2022 9:00,147.5,338,51.18,93.3,52.75,6.88,1.02,5.78,0.6,113.8
2/17/2022,10:00:00,2/17/2022 10:00,156,517.5,35.02,108.3,52.7,7.82,1.02,12.85,0.73,120.45
2/17/2022,11:00:00,2/17/2022 11:00,138,298.5,14.18,98.88,48.98,13.68,0.88,37.2,1.68,172
2/17/2022,12:00:00,2/17/2022 12:00,117,241,10.67,82.62,46.88,23.18,0.6,52.38,1.3,167.48
2/17/2022,13:00:00,2/17/2022 13:00,73.25,152.75,6.92,63.6,38.92,18.57,0.5,68.42,1.35,157.78
2/17/2022,14:00:00,2/17/2022 14:00,48.75,117.75,4.85,53.57,36.05,12.25,0.43,82.48,1.32,185.8
2/17/2022,15:00:00,2/17/2022 15:00,44,107.75,4.05,48.65,31.3,9.05,0.4,93.25,1.55,160.1
2/17/2022,16:00:00,2/17/2022 16:00,37,108.5,4.55,43.25,28.1,8.45,0.32,88.93,1.8,175.93
2/17/2022,17:00:00,2/17/2022 17:00,26,90.25,4.85,59.93,23.85,7.53,0.4,70.65,1.88,174.05
2/17/2022,18:00:00,2/17/2022 18:00,28.5,107.5,10.43,97.58,23.62,7.15,0.57,30.02,1.7,172.1
2/17/2022,19:00:00,2/17/2022 19:00,31.5,138.5,137.77,137.03,18.3,8.55,2.05,3.1,0.57,160.62
2/17/2022,20:00:00,2/17/2022 20:00,49.75,197,230.2,145.57,18.57,12.55,2.88,3.17,0.68,169.07
2/17/2022,21:00:00,2/17/2022 21:00,70.5,233.5,312.65,160.32,21.55,13.88,3.72,2.83,1.43,164.7
2/17/2022,22:00:00,2/17/2022 22:00,98.25,312,387.05,153.65,24.1,14.88,4.35,3.42,1.2,153.43
2/17/2022,23:00:00,2/17/2022 23:00,131.75,404,325.9,135.05,29.48,18,5.4,3.93,0.38,153.75
2/18/2022,0:00:00,2/18/2022 0:00,161.25,484.5,NA,138.2,27.55,22.98,5.9,4,0.38,152.32
2/18/2022,1:00:00,2/18/2022 1:00,161.75,459,318.43,130,38.27,12.07,0.95,2.83,1.23,157.48
2/18/2022,2:00:00,2/18/2022 2:00,139.75,292,433.4,112.58,39.7,7.53,1.55,3.7,0.38,167.12
2/18/2022,3:00:00,2/18/2022 3:00,162,332.75,NA,90.5,35.3,7.5,1.4,3.12,0.35,177.35
2/18/2022,4:00:00,2/18/2022 4:00,179.25,341.25,494.7,93.07,32.28,9.7,1.68,3.33,0.53,155.4
2/18/2022,5:00:00,2/18/2022 5:00,184,346,411.45,89.4,40.77,8.45,1.1,2.85,0.5,160.05
2/18/2022,6:00:00,2/18/2022 6:00,175.25,332.5,327.43,85,46.3,5.9,0.75,3.35,1,155.8
2/18/2022,7:00:00,2/18/2022 7:00,166.25,322.75,221.38,83.07,47.38,4.82,1.35,3.42,0.3,138.57
2/18/2022,8:00:00,2/18/2022 8:00,174.25,309.5,314.1,93.25,49.33,8.12,2.1,3.52,0.6,138.88
2/18/2022,9:00:00,2/18/2022 9:00,210.5,398,228.4,127.45,52.3,8.52,1.93,3.72,0.7,102.83
2/18/2022,10:00:00,2/18/2022 10:00,205.25,312,65.17,136.43,54.92,6.9,0.68,12.45,0.78,140.9
2/18/2022,11:00:00,2/18/2022 11:00,131.75,289.5,22.12,121.83,50,7.82,0.1,27.95,0.7,83.22
2/18/2022,12:00:00,2/18/2022 12:00,100.5,206.75,6.8,100.88,44.78,6.78,0.42,62.9,1.23,200
2/18/2022,13:00:00,2/18/2022 13:00,72.25,153.75,4.08,72.28,40.7,5.32,0.53,94.85,0.85,126.68
2/18/2022,14:00:00,2/18/2022 14:00,44.5,136.75,4.1,56.4,35.77,6.17,0.3,101.42,0.7,198.18
2/18/2022,15:00:00,2/18/2022 15:00,33,128,4.65,35,28.88,4.88,0.1,78.55,1.75,191.45
2/18/2022,16:00:00,2/18/2022 16:00,13.25,62.5,5.58,41.3,24.85,4.93,0.1,71.57,1.43,181.5
2/18/2022,17:00:00,2/18/2022 17:00,18.25,77.75,4.95,49.55,21.7,5.78,0.2,73.88,1.75,186.7
2/18/2022,18:00:00,2/18/2022 18:00,26,105.25,5.67,68.5,25.6,6.42,0.35,53.52,2.02,188.43
2/18/2022,19:00:00,2/18/2022 19:00,40,146.5,19.35,96.53,28.4,7,1,26.85,2.08,191.6
2/18/2022,20:00:00,2/18/2022 20:00,49,166.25,50.58,129.25,31.03,8.02,1.57,2.65,1.88,181.65
2/18/2022,21:00:00,2/18/2022 21:00,59,203.25,63.73,116.45,30.83,8.05,1.7,3.25,1.15,147.27
2/18/2022,22:00:00,2/18/2022 22:00,68,207.75,158.1,114.45,35.4,9.12,2.97,3.7,0.72,34.73
2/18/2022,23:00:00,2/18/2022 23:00,89.75,291.75,113.78,103.55,37.62,10.1,2.58,3.8,0.45,33.52
2/19/2022,0:00:00,2/19/2022 0:00,108,300,263.92,100.43,34.45,10.68,3.45,3.1,0.85,36.67
2/19/2022,1:00:00,2/19/2022 1:00,125,378.75,194.15,91.5,38.95,8.7,1.2,3.05,0.42,66.62
2/19/2022,2:00:00,2/19/2022 2:00,106.75,301,135.6,87.92,43.17,6.43,0.47,5.5,1.08,161.7
2/19/2022,3:00:00,2/19/2022 3:00,85.75,238.75,110.9,81.4,39.2,4.9,0.05,2.95,0.85,137.93
2/19/2022,4:00:00,2/19/2022 4:00,80,202,104.33,73.33,36.55,5.28,0.4,2.43,0.5,137.8
2/19/2022,5:00:00,2/19/2022 5:00,80.25,183,58.7,74.6,39.77,4.35,0.57,3.4,0.9,145.35
2/19/2022,6:00:00,2/19/2022 6:00,72.5,155,72.25,68.53,41.45,4.62,0.6,3.55,0.75,132.68
2/19/2022,7:00:00,2/19/2022 7:00,77.5,162.25,58.65,69.6,44.42,4.5,0.75,2.3,0.47,181.35
2/19/2022,8:00:00,2/19/2022 8:00,88,173,81.62,73.3,43.77,6.25,0.95,3.3,0.6,162.4
2/19/2022,9:00:00,2/19/2022 9:00,90.25,202,67.83,83.9,45.17,7.55,1.02,4.5,1.35,173.57
2/19/2022,10:00:00,2/19/2022 10:00,94,227,42.4,94.83,44.45,9.72,0.98,13.15,2.03,177.68
2/19/2022,11:00:00,2/19/2022 11:00,83.75,228.25,14.4,86.92,40.65,9.22,0.85,40.6,2.05,174
2/19/2022,12:00:00,2/19/2022 12:00,76,209.25,6.42,69.97,40.43,10.12,0.8,72,2.4,184.93
2/19/2022,13:00:00,2/19/2022 13:00,61,165.25,5.07,57.7,36.95,9.32,0.6,87.58,2.12,172.47
2/19/2022,14:00:00,2/19/2022 14:00,46.75,150.25,5.23,48.8,33.88,7.7,0.55,80.93,1.57,169.28
2/19/2022,15:00:00,2/19/2022 15:00,32.75,136.25,4.95,42.67,31.35,6.68,0.55,84.68,2,180.45
2/19/2022,16:00:00,2/19/2022 16:00,36.75,155.25,5.38,43.9,28.27,6.65,0.47,74.42,1.82,167.75
2/19/2022,17:00:00,2/19/2022 17:00,36.25,160.5,4.35,46.88,28.55,8.05,0.53,81.1,1.2,161.93
2/19/2022,18:00:00,2/19/2022 18:00,48.5,171.25,4.7,79.47,29.4,10.8,0.78,61,1.98,176
2/19/2022,19:00:00,2/19/2022 19:00,57.75,164.5,6.07,107.5,29.83,10.95,1.05,30.55,1.93,173.03
2/19/2022,20:00:00,2/19/2022 20:00,64.5,176.75,17.9,123.43,31.55,9.38,1.38,9.4,1.5,169.93
2/19/2022,21:00:00,2/19/2022 21:00,71.25,206.75,43.8,128.95,32.9,9.25,1.73,3.57,1.8,172.23
2/19/2022,22:00:00,2/19/2022 22:00,83.25,232.75,91.4,125.88,30.55,9.95,2.08,2.95,0.85,155.88
2/19/2022,23:00:00,2/19/2022 23:00,98.5,247.75,112.28,117.9,38.77,9.93,2.08,2.8,0.7,151.55
2/20/2022,0:00:00,2/20/2022 0:00,96.5,233.25,82.67,108.7,37.35,9.97,1.65,2.27,0.88,158.95
2/20/2022,1:00:00,2/20/2022 1:00,90.75,199.25,29.48,94.83,38.7,8.43,0.57,6.03,1.12,149.2
2/20/2022,2:00:00,2/20/2022 2:00,75.5,162,21.02,88.3,40.92,6.83,0.32,11.2,0.9,131.3
2/20/2022,3:00:00,2/20/2022 3:00,68,147,NA,NA,NA,NA,NA,3.3,0.4,139.2
2/20/2022,4:00:00,2/20/2022 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2022,5:00:00,2/20/2022 5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2022,6:00:00,2/20/2022 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2022,7:00:00,2/20/2022 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/20/2022,8:00:00,2/20/2022 8:00,80.5,151.25,10.12,51.55,38.72,6.2,0.7,26.17,0.95,149.1
2/20/2022,9:00:00,2/20/2022 9:00,79.5,151,11.12,52.7,38.23,6.4,0.72,29.88,1.38,166.3
2/20/2022,10:00:00,2/20/2022 10:00,82.25,169.25,11.53,57.68,37.92,7.15,0.78,36,1.73,159.52
2/20/2022,11:00:00,2/20/2022 11:00,85.25,181.25,7.77,53.02,35.98,8.1,0.75,57.45,1.95,173.02
2/20/2022,12:00:00,2/20/2022 12:00,80.75,189.25,4.33,43.9,34.98,8.98,0.65,77.97,1.62,175.2
2/20/2022,13:00:00,2/20/2022 13:00,72.5,187.5,4.38,37.6,36.25,8.67,0.62,87.2,2.27,178.68
2/20/2022,14:00:00,2/20/2022 14:00,65.75,183,4.45,33.8,35.5,7.78,0.65,92.7,1.88,154.53
2/20/2022,15:00:00,2/20/2022 15:00,56.25,207.5,4.15,35.72,34.5,7.2,0.62,91.82,1.93,176.43
2/20/2022,16:00:00,2/20/2022 16:00,47,195.25,4.1,36.45,31.08,9.12,0.55,89.25,1.6,159.12
2/20/2022,17:00:00,2/20/2022 17:00,43.5,239.5,4.92,38.1,29.83,7.55,0.55,84.65,1.67,150.82
